url;nama;ratings;reviewers;kategori;alamat;jam-opearsional
https://www.google.com/maps/place/Cafe+Taman+Dramaga/data=!4m7!3m6!1s0x2e69c5e943360ca1:0x835e09ace959dc4e!8m2!3d-6.5699584!4d106.7390865!16s%2Fg%2F11qfn6mv_q!19sChIJoQw2Q-nFaS4RTtxZ6awJXoM?authuser=0&hl=id&rclk=1;Cafe Taman Dramaga;4,0;(194);Restoran;Jl. Raya Dramaga No.Km 7, RT.03/RW.1RT01;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Tepi+Danau+Cafe+and+Resto/data=!4m7!3m6!1s0x2e69c389e8f3f2b9:0x6f2fdd721f83f41!8m2!3d-6.545988!4d106.731647!16s%2Fg%2F11h2j7hffq!19sChIJufLz6InDaS4RQT_4Idf98gY?authuser=0&hl=id&rclk=1;Tepi Danau Cafe and Resto;4,2;(2.421);Kafe;;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Kopicentrum/data=!4m7!3m6!1s0x2e69c59ea1c79cfb:0x4069cd103ffda6b9!8m2!3d-6.5588423!4d106.7312526!16s%2Fg%2F11h64yxxj2!19sChIJ-5zHoZ7FaS4Ruab9PxDNaUA?authuser=0&hl=id&rclk=1;Kopicentrum;4,4;(464);Kafe;Jl. Babakan Tengah No.5;⋅ Buka pukul 09.00
https://www.google.com/maps/place/RUMAH+KOPI+RANIN/data=!4m7!3m6!1s0x2e69c42e9c93be1b:0xed6315457426851d!8m2!3d-6.5510705!4d106.7323557!16s%2Fg%2F11b76mcg98!19sChIJG76TnC7EaS4RHYUmdEUVY-0?authuser=0&hl=id&rclk=1;RUMAH KOPI RANIN;4,6;(3.095);Kedai Kopi;Jl. Alternatif IPB Desa;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Alam+Memanggil/data=!4m7!3m6!1s0x2e69c5660d092a0b:0x32a8a42e8ee11237!8m2!3d-6.5519177!4d106.7336052!16s%2Fg%2F11s230cgsb!19sChIJCyoJDWbFaS4RNxLhji6kqDI?authuser=0&hl=id&rclk=1;Alam Memanggil;4,1;(298);Kafe;Jl. Alternatif IPB;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Dakara+Coffee+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c507e76d4cdf:0xf7f044b4e1475698!8m2!3d-6.5698609!4d106.7355194!16s%2Fg%2F11fqz8gjm3!19sChIJ30xt5wfFaS4RmFZH4bRE8Pc?authuser=0&hl=id&rclk=1;Dakara Coffee - Cafe & Resto;4,5;(593);Kafe;Jl. Lingkar Baru laladon Dramaga IPB Bogor No. 9;⋅ Buka pukul 07.00
https://www.google.com/maps/place/Sigma+Cafe/data=!4m7!3m6!1s0x2e69c5e47ac376e3:0x9a4a8c80c062ebe4!8m2!3d-6.5597942!4d106.7348912!16s%2Fg%2F11tmv35ljy!19sChIJ43bDeuTFaS4R5OtiwICMSpo?authuser=0&hl=id&rclk=1;Sigma Cafe;4,8;(83);Kedai Kopi;Jl. Babakan Tengah No.17;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Cafe+Warkop+24+Dramaga/data=!4m7!3m6!1s0x2e69c5c345749161:0x42a93164cffe8f5c!8m2!3d-6.5599138!4d106.7317318!16s%2Fg%2F11q4l_z_6y!19sChIJYZF0RcPFaS4RXI_-z2QxqUI?authuser=0&hl=id&rclk=1;Cafe Warkop 24 Dramaga;4,0;(4);Kafe;Jl. Babakan Raya No.159D;
https://www.google.com/maps/place/Warkop+Hs+2/data=!4m7!3m6!1s0x2e69c5d1e67933df:0x5cdaf849c137f777!8m2!3d-6.5590183!4d106.7347661!16s%2Fg%2F11fk8fgfxq!19sChIJ3zN55tHFaS4Rd_c3wUn42lw?authuser=0&hl=id&rclk=1;Warkop Hs 2;4,4;(147);Kafe;Jl. Babakan Tengah Kab Bogor No.127, RT.02/RW.08;
https://www.google.com/maps/place/Boothcin+Coffee+Dramaga/data=!4m7!3m6!1s0x2e69c5b63a98b73b:0xbde9428ed7a36dcb!8m2!3d-6.5587661!4d106.7341032!16s%2Fg%2F11tx_rtvjy!19sChIJO7eYOrbFaS4Ry22j145C6b0?authuser=0&hl=id&rclk=1;Boothcin Coffee Dramaga;4,2;(14);Kedai Kopi;Jl. Babakan Tengah No.105;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Takana+Kafe/data=!4m7!3m6!1s0x2e69c4b83f14cc4b:0xde80c308e986f19e!8m2!3d-6.5671404!4d106.7366208!16s%2Fg%2F11dym239qf!19sChIJS8wUP7jEaS4RnvGG6QjDgN4?authuser=0&hl=id&rclk=1;Takana Kafe;4,4;(72);Kafe;Jl. Raya Dramaga No.1;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Laterem/data=!4m7!3m6!1s0x2e69c55123f28acd:0xbad1214e8beafec3!8m2!3d-6.5523313!4d106.732634!16s%2Fg%2F11sq15r1h7!19sChIJzYryI1HFaS4Rw_7qi04h0bo?authuser=0&hl=id&rclk=1;Laterem;4,8;(30);Kafe;Jl. Cangkurawok No.50;⋅ Buka pukul 14.00
https://www.google.com/maps/place/TOMORO+COFFEE+-+IPB+Dramaga/data=!4m7!3m6!1s0x2e69c59e25e619cd:0xfc2294b22d014f9!8m2!3d-6.5603277!4d106.731812!16s%2Fg%2F11svjsll7w!19sChIJzRnmJZ7FaS4R-RTQIkspwg8?authuser=0&hl=id&rclk=1;TOMORO COFFEE - IPB Dramaga;5,0;(272);Kedai Kopi;CPQJ+VP7, Jl. Babakan Raya;⋅ Buka pukul 07.30
https://www.google.com/maps/place/Tempat+Nongkrong+Di+Cilubang+-+Ciomas/data=!4m7!3m6!1s0x2e69c5705f9c1dfd:0x800fc864602b3f74!8m2!3d-6.6100374!4d106.7390571!16s%2Fg%2F11gv063wjf!19sChIJ_R2cX3DFaS4RdD8rYGTID4A?authuser=0&hl=id&rclk=1;Tempat Nongkrong Di Cilubang - Ciomas;5,0;(1);Kafe;Cafe Tenda, Jl. Kp. Cilubang;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Alamanda+Cafe/data=!4m7!3m6!1s0x2e69c4b767f47da7:0xadd02cf57a78e34a!8m2!3d-6.5649123!4d106.7344251!16s%2Fg%2F11g65gbs72!19sChIJp330Z7fEaS4RSuN4evUs0K0?authuser=0&hl=id&rclk=1;Alamanda Cafe;4,4;(171);Kafe;CPPM+2QM;⋅ Buka pukul 12.00
https://www.google.com/maps/place/BR+Kopi+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c5985f2656a3:0x3ab715a7868de44!8m2!3d-6.5697917!4d106.7357814!16s%2Fg%2F11rg1pwk5r!19sChIJo1YmX5jFaS4RRN5oeFpxqwM?authuser=0&hl=id&rclk=1;BR Kopi - Cafe & Resto;4,4;(22);Kedai Kopi;Jl.Lingkar Baru Laladon No.88 Perempatan Perumahan Dramaga Cantik RT/RW 04/02 Dramaga Kampus IPB Dramga 16680;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Clematis+Coffee/data=!4m7!3m6!1s0x2e69c51af5ed0d5f:0x5c56523b87898dc7!8m2!3d-6.5675236!4d106.7353422!16s%2Fg%2F11vd67kszq!19sChIJXw3t9RrFaS4Rx42JhztSVlw?authuser=0&hl=id&rclk=1;Clematis Coffee;5,0;(79);Kedai Kopi;Jl. Lkr. Dramaga;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Cafe+Q-Rasa/data=!4m7!3m6!1s0x2e69c5d9198db237:0xa6fe1835f63b99c6!8m2!3d-6.5705516!4d106.7393689!16s%2Fg%2F11h03fdzyb!19sChIJN7KNGdnFaS4Rxpk79jUY_qY?authuser=0&hl=id&rclk=1;Cafe Q-Rasa;4,6;(148);Kafe;;⋅ Buka pukul 13.00
https://www.google.com/maps/place/WARKOP+BINTANG/data=!4m7!3m6!1s0x2e69c53cc241d7a3:0x5fb811bb2743713a!8m2!3d-6.5591029!4d106.7350368!16s%2Fg%2F11hn87m8cj!19sChIJo9dBwjzFaS4ROnFDJ7sRuF8?authuser=0&hl=id&rclk=1;WARKOP BINTANG;4,5;(12);Kedai Kopi;jl.Bateng No.114B;
https://www.google.com/maps/place/Nil%27s+Corner/data=!4m7!3m6!1s0x2e69c5e471924f27:0x2dc3ec9eca618b52!8m2!3d-6.5735898!4d106.7373522!16s%2Fg%2F11mvm4sqpz!19sChIJJ0-SceTFaS4RUothyp7swy0?authuser=0&hl=id&rclk=1;Nil's Corner;4,4;(30);Kafe;Jl. H. Abbas;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Cafe+Taman+Dramaga/data=!4m7!3m6!1s0x2e69c5e943360ca1:0x835e09ace959dc4e!8m2!3d-6.5699584!4d106.7390865!16s%2Fg%2F11qfn6mv_q!19sChIJoQw2Q-nFaS4RTtxZ6awJXoM?authuser=0&hl=id&rclk=1;Cafe Taman Dramaga;4,0;(194);Restoran;Jl. Raya Dramaga No.Km 7, RT.03/RW.1RT01;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Tepi+Danau+Cafe+and+Resto/data=!4m7!3m6!1s0x2e69c389e8f3f2b9:0x6f2fdd721f83f41!8m2!3d-6.545988!4d106.731647!16s%2Fg%2F11h2j7hffq!19sChIJufLz6InDaS4RQT_4Idf98gY?authuser=0&hl=id&rclk=1;Tepi Danau Cafe and Resto;4,2;(2.421);Kafe;;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Kopicentrum/data=!4m7!3m6!1s0x2e69c59ea1c79cfb:0x4069cd103ffda6b9!8m2!3d-6.5588423!4d106.7312526!16s%2Fg%2F11h64yxxj2!19sChIJ-5zHoZ7FaS4Ruab9PxDNaUA?authuser=0&hl=id&rclk=1;Kopicentrum;4,4;(464);Kafe;Jl. Babakan Tengah No.5;⋅ Buka pukul 09.00
https://www.google.com/maps/place/RUMAH+KOPI+RANIN/data=!4m7!3m6!1s0x2e69c42e9c93be1b:0xed6315457426851d!8m2!3d-6.5510705!4d106.7323557!16s%2Fg%2F11b76mcg98!19sChIJG76TnC7EaS4RHYUmdEUVY-0?authuser=0&hl=id&rclk=1;RUMAH KOPI RANIN;4,6;(3.095);Kedai Kopi;Jl. Alternatif IPB Desa;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Alam+Memanggil/data=!4m7!3m6!1s0x2e69c5660d092a0b:0x32a8a42e8ee11237!8m2!3d-6.5519177!4d106.7336052!16s%2Fg%2F11s230cgsb!19sChIJCyoJDWbFaS4RNxLhji6kqDI?authuser=0&hl=id&rclk=1;Alam Memanggil;4,1;(298);Kafe;Jl. Alternatif IPB;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Dakara+Coffee+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c507e76d4cdf:0xf7f044b4e1475698!8m2!3d-6.5698609!4d106.7355194!16s%2Fg%2F11fqz8gjm3!19sChIJ30xt5wfFaS4RmFZH4bRE8Pc?authuser=0&hl=id&rclk=1;Dakara Coffee - Cafe & Resto;4,5;(593);Kafe;Jl. Lingkar Baru laladon Dramaga IPB Bogor No. 9;⋅ Buka pukul 07.00
https://www.google.com/maps/place/TOMORO+COFFEE+-+IPB+Dramaga/data=!4m7!3m6!1s0x2e69c59e25e619cd:0xfc2294b22d014f9!8m2!3d-6.5603277!4d106.731812!16s%2Fg%2F11svjsll7w!19sChIJzRnmJZ7FaS4R-RTQIkspwg8?authuser=0&hl=id&rclk=1;TOMORO COFFEE - IPB Dramaga;5,0;(272);Kedai Kopi;CPQJ+VP7, Jl. Babakan Raya;⋅ Buka pukul 07.30
https://www.google.com/maps/place/Tempat+Nongkrong+Di+Cilubang+-+Ciomas/data=!4m7!3m6!1s0x2e69c5705f9c1dfd:0x800fc864602b3f74!8m2!3d-6.6100374!4d106.7390571!16s%2Fg%2F11gv063wjf!19sChIJ_R2cX3DFaS4RdD8rYGTID4A?authuser=0&hl=id&rclk=1;Tempat Nongkrong Di Cilubang - Ciomas;5,0;(1);Kafe;Cafe Tenda, Jl. Kp. Cilubang;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Alamanda+Cafe/data=!4m7!3m6!1s0x2e69c4b767f47da7:0xadd02cf57a78e34a!8m2!3d-6.5649123!4d106.7344251!16s%2Fg%2F11g65gbs72!19sChIJp330Z7fEaS4RSuN4evUs0K0?authuser=0&hl=id&rclk=1;Alamanda Cafe;4,4;(171);Kafe;CPPM+2QM;⋅ Buka pukul 12.00
https://www.google.com/maps/place/BR+Kopi+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c5985f2656a3:0x3ab715a7868de44!8m2!3d-6.5697917!4d106.7357814!16s%2Fg%2F11rg1pwk5r!19sChIJo1YmX5jFaS4RRN5oeFpxqwM?authuser=0&hl=id&rclk=1;BR Kopi - Cafe & Resto;4,4;(22);Kedai Kopi;Jl.Lingkar Baru Laladon No.88 Perempatan Perumahan Dramaga Cantik RT/RW 04/02 Dramaga Kampus IPB Dramga 16680;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Clematis+Coffee/data=!4m7!3m6!1s0x2e69c51af5ed0d5f:0x5c56523b87898dc7!8m2!3d-6.5675236!4d106.7353422!16s%2Fg%2F11vd67kszq!19sChIJXw3t9RrFaS4Rx42JhztSVlw?authuser=0&hl=id&rclk=1;Clematis Coffee;5,0;(79);Kedai Kopi;Jl. Lkr. Dramaga;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Cafe+Q-Rasa/data=!4m7!3m6!1s0x2e69c5d9198db237:0xa6fe1835f63b99c6!8m2!3d-6.5705516!4d106.7393689!16s%2Fg%2F11h03fdzyb!19sChIJN7KNGdnFaS4Rxpk79jUY_qY?authuser=0&hl=id&rclk=1;Cafe Q-Rasa;4,6;(148);Kafe;;⋅ Buka pukul 13.00
https://www.google.com/maps/place/WARKOP+BINTANG/data=!4m7!3m6!1s0x2e69c53cc241d7a3:0x5fb811bb2743713a!8m2!3d-6.5591029!4d106.7350368!16s%2Fg%2F11hn87m8cj!19sChIJo9dBwjzFaS4ROnFDJ7sRuF8?authuser=0&hl=id&rclk=1;WARKOP BINTANG;4,5;(12);Kedai Kopi;jl.Bateng No.114B;
https://www.google.com/maps/place/Nil%27s+Corner/data=!4m7!3m6!1s0x2e69c5e471924f27:0x2dc3ec9eca618b52!8m2!3d-6.5735898!4d106.7373522!16s%2Fg%2F11mvm4sqpz!19sChIJJ0-SceTFaS4RUothyp7swy0?authuser=0&hl=id&rclk=1;Nil's Corner;4,4;(30);Kafe;Jl. H. Abbas;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Kedai+Kopi+Nu+Sae+Dramaga/data=!4m7!3m6!1s0x2e69c53b0552155d:0xf58c50632aaf571a!8m2!3d-6.5717337!4d106.7401676!16s%2Fg%2F11fr2nw0f2!19sChIJXRVSBTvFaS4RGlevKmNQjPU?authuser=0&hl=id&rclk=1;Kedai Kopi Nu Sae Dramaga;4,8;(28);Kedai Kopi;CPHR+833, Jl. Raya Dramaga, RT.01/RW.06;⋅ Buka pukul 09.00
https://www.google.com/maps/place/La+Terra+del+caf%C3%A9+Bogor/data=!4m7!3m6!1s0x2e69c545bcecd265:0xeed048e4105f8965!8m2!3d-6.5724473!4d106.742097!16s%2Fg%2F11j3xd2247!19sChIJZdLsvEXFaS4RZYlfEORI0O4?authuser=0&hl=id&rclk=1;La Terra del café Bogor;4,4;(707);Kedai Kopi;Jl. Raya Dramaga No.1;⋅ Buka pukul 07.30
https://www.google.com/maps/place/Mahataman+Coffee/data=!4m7!3m6!1s0x2e69c4ae7b198585:0x2bbc5b0dcc886d19!8m2!3d-6.5563685!4d106.7304073!16s%2Fg%2F11bz0wz4vx!19sChIJhYUZe67EaS4RGW2IzA1bvCs?authuser=0&hl=id&rclk=1;Mahataman Coffee;4,6;(202);Kedai Kopi;Jl. Ulin;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Nil%27s+Corner/data=!4m7!3m6!1s0x2e69c5e471924f27:0x2dc3ec9eca618b52!8m2!3d-6.5735898!4d106.7373522!16s%2Fg%2F11mvm4sqpz!19sChIJJ0-SceTFaS4RUothyp7swy0?authuser=0&hl=id&rclk=1;Nil's Corner;4,4;(30);Kafe;Jl. H. Abbas;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Botani+Kopi+Nusantara/data=!4m7!3m6!1s0x2e69c5d6f34ebc25:0x277d37385498bb6a!8m2!3d-6.5597107!4d106.7250427!16s%2Fg%2F11h3ngz207!19sChIJJbxO89bFaS4RaruYVDg3fSc?authuser=0&hl=id&rclk=1;Botani Kopi Nusantara;4,6;(103);Kafe;CPRG+427, Gedung Andi Hakim Nasution, Jalan Institut Pertanian Bogor;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Kedai+Kopi+Nu+Sae+Dramaga/data=!4m7!3m6!1s0x2e69c53b0552155d:0xf58c50632aaf571a!8m2!3d-6.5717337!4d106.7401676!16s%2Fg%2F11fr2nw0f2!19sChIJXRVSBTvFaS4RGlevKmNQjPU?authuser=0&hl=id&rclk=1;Kedai Kopi Nu Sae Dramaga;4,8;(28);Kedai Kopi;CPHR+833, Jl. Raya Dramaga, RT.01/RW.06;⋅ Buka pukul 09.00
https://www.google.com/maps/place/La+Terra+del+caf%C3%A9+Bogor/data=!4m7!3m6!1s0x2e69c545bcecd265:0xeed048e4105f8965!8m2!3d-6.5724473!4d106.742097!16s%2Fg%2F11j3xd2247!19sChIJZdLsvEXFaS4RZYlfEORI0O4?authuser=0&hl=id&rclk=1;La Terra del café Bogor;4,4;(707);Kedai Kopi;Jl. Raya Dramaga No.1;⋅ Buka pukul 07.30
https://www.google.com/maps/place/Mahataman+Coffee/data=!4m7!3m6!1s0x2e69c4ae7b198585:0x2bbc5b0dcc886d19!8m2!3d-6.5563685!4d106.7304073!16s%2Fg%2F11bz0wz4vx!19sChIJhYUZe67EaS4RGW2IzA1bvCs?authuser=0&hl=id&rclk=1;Mahataman Coffee;4,6;(202);Kedai Kopi;Jl. Ulin;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Botani+Kopi+Nusantara/data=!4m7!3m6!1s0x2e69c5d6f34ebc25:0x277d37385498bb6a!8m2!3d-6.5597107!4d106.7250427!16s%2Fg%2F11h3ngz207!19sChIJJbxO89bFaS4RaruYVDg3fSc?authuser=0&hl=id&rclk=1;Botani Kopi Nusantara;4,6;(103);Kafe;CPRG+427, Gedung Andi Hakim Nasution, Jalan Institut Pertanian Bogor;⋅ Buka pukul 08.00
https://www.google.com/maps/place/ZAMA+HOUSE/data=!4m7!3m6!1s0x2e69c58819b72751:0x40d702ce03110124!8m2!3d-6.571015!4d106.7398067!16s%2Fg%2F11ly3xtz8b!19sChIJUSe3GYjFaS4RJAERA84C10A?authuser=0&hl=id&rclk=1;ZAMA HOUSE;4,8;(335);Kafe;Jl. Raya Dramaga - Bogor No.Km 7.3, RT.02/RW.06;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Warkomie+Baba+-+Dramaga/data=!4m7!3m6!1s0x2e69c58e439cf27f:0x1537cf6f63933668!8m2!3d-6.563392!4d106.733522!16s%2Fg%2F11mvfzk078!19sChIJf_KcQ47FaS4RaDaTY2_PNxU?authuser=0&hl=id&rclk=1;Warkomie Baba - Dramaga;4,7;(15);Kafe;Jl. Sindang Barang/Raya Dramaga Blok Bara 1 No.30, RT.3/RW.1;
https://www.google.com/maps/place/Kopi+Warung+Pemula/data=!4m7!3m6!1s0x2e69c56d5369d987:0x94a4dfbb9e34f9c9!8m2!3d-6.5654753!4d106.7352106!16s%2Fg%2F11h1z4412w!19sChIJh9lpU23FaS4Ryfk0nrvfpJQ?authuser=0&hl=id&rclk=1;Kopi Warung Pemula;4,7;(46);Kafe;Seberang Hotel Duta Berlian, Jl. Raya Dramaga - Bogor;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Starbucks+Dramaga/data=!4m7!3m6!1s0x2e69c5782b91a8d9:0xfd6f908ba5eb46b8!8m2!3d-6.5717262!4d106.7397298!16s%2Fg%2F11q7ft4yrm!19sChIJ2aiRK3jFaS4RuEbrpYuQb_0?authuser=0&hl=id&rclk=1;Starbucks Dramaga;4,7;(399);Kedai Kopi;RT.01/RW.06;⋅ Buka pukul 09.00
https://www.google.com/maps/place/KELUARGA+DRAMAGA+BOGOR/data=!4m7!3m6!1s0x2e69c5802cf63289:0xde7d2734a81a75a1!8m2!3d-6.5728727!4d106.744744!16s%2Fg%2F11g0zwgg2g!19sChIJiTL2LIDFaS4RoXUaqDQnfd4?authuser=0&hl=id&rclk=1;KELUARGA DRAMAGA BOGOR;5,0;(50);Kafe;Jl. Raya Dramaga No.15, RT.03/RW.02;⋅ Buka pukul 07.00
https://www.google.com/maps/place/RUMAH+KOPI+RANIN/data=!4m7!3m6!1s0x2e69c42e9c93be1b:0xed6315457426851d!8m2!3d-6.5510705!4d106.7323557!16s%2Fg%2F11b76mcg98!19sChIJG76TnC7EaS4RHYUmdEUVY-0?authuser=0&hl=id&rclk=1;RUMAH KOPI RANIN;4,6;(3.095);Kedai Kopi;Jl. Alternatif IPB Desa;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Kopicentrum/data=!4m7!3m6!1s0x2e69c59ea1c79cfb:0x4069cd103ffda6b9!8m2!3d-6.5588423!4d106.7312526!16s%2Fg%2F11h64yxxj2!19sChIJ-5zHoZ7FaS4Ruab9PxDNaUA?authuser=0&hl=id&rclk=1;Kopicentrum;4,4;(464);Kafe;Jl. Babakan Tengah No.5;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Sigma+Cafe/data=!4m7!3m6!1s0x2e69c5e47ac376e3:0x9a4a8c80c062ebe4!8m2!3d-6.5597942!4d106.7348912!16s%2Fg%2F11tmv35ljy!19sChIJ43bDeuTFaS4R5OtiwICMSpo?authuser=0&hl=id&rclk=1;Sigma Cafe;4,8;(83);Kedai Kopi;Jl. Babakan Tengah No.17;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Dakara+Coffee+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69c507e76d4cdf:0xf7f044b4e1475698!8m2!3d-6.5698609!4d106.7355194!16s%2Fg%2F11fqz8gjm3!19sChIJ30xt5wfFaS4RmFZH4bRE8Pc?authuser=0&hl=id&rclk=1;Dakara Coffee - Cafe & Resto;4,5;(593);Kafe;Jl. Lingkar Baru laladon Dramaga IPB Bogor No. 9;⋅ Buka pukul 07.00
https://www.google.com/maps/place/Warkop+Bateng+2/data=!4m7!3m6!1s0x2e69c4baa82c9ebb:0x31189592cf9b2576!8m2!3d-6.5588092!4d106.7353206!16s%2Fg%2F11c6wl0yfc!19sChIJu54sqLrEaS4RdiWbz5KVGDE?authuser=0&hl=id&rclk=1;Warkop Bateng 2;4,6;(57);Kafe;Jl. Babakan Lio No.1, RT.01/rw07/RW.07;⋅ 03.00 ⋅ Buka kembali pukul 07.00
https://www.google.com/maps/place/RUMAH+MATOA+Coffee+%26+Kitchen/data=!4m7!3m6!1s0x2e69c52542252307:0xc699b9caeee01ef8!8m2!3d-6.5543721!4d106.7416419!16s%2Fg%2F11j0sqdln9!19sChIJByMlQiXFaS4R-B7g7sq5mcY?authuser=0&hl=id&rclk=1;RUMAH MATOA Coffee & Kitchen;4,7;(366);Kedai Kopi;Alternative IPB - Samping BMKG, Jl. Cilubang Mekar, RT.01/RW.08;⋅ Buka pukul 09.00
https://www.google.com/maps/place/CAN+NGOPI+CAN+NORMAL+2/data=!4m7!3m6!1s0x2e69c32e5a5d5d5b:0x8d0bd7361e54c974!8m2!3d-6.5375677!4d106.7331849!16s%2Fg%2F11q41yffnb!19sChIJW11dWi7DaS4RdMlUHjbXC40?authuser=0&hl=id&rclk=1;CAN NGOPI CAN NORMAL 2;4,5;(115);Kedai Kopi;FP6M+X7F, Jl. Atang Senjaya;⋅ Buka pukul 14.00
https://www.google.com/maps/place/Sisi+Barat+Coffee/data=!4m7!3m6!1s0x2e69c567ce03a79b:0xf1344e22be05e6c2!8m2!3d-6.5625107!4d106.7442433!16s%2Fg%2F11n0tx32v8!19sChIJm6cDzmfFaS4RwuYFviJONPE?authuser=0&hl=id&rclk=1;Sisi Barat Coffee;4,5;(754);Kedai Kopi;Jl. Batu Hulung, RT.02/RW.02;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Warkop+Hs+Central/data=!4m7!3m6!1s0x2e69c5ac448166c1:0xaaa05d9c2819d57f!8m2!3d-6.5598226!4d106.7336732!16s%2Fg%2F11p67390sv!19sChIJwWaBRKzFaS4Rf9UZKJxdoKo?authuser=0&hl=id&rclk=1;Warkop Hs Central;4,6;(131);Kedai Kopi;Jalan Baru Jl. Babakan Tengah No.56, RT.01/RW.09;
https://www.google.com/maps/place/Warkop+Aamiin+Berkah/data=!4m7!3m6!1s0x2e69c5d2527e20c9:0xb10c386a8c0dcd5e!8m2!3d-6.5591595!4d106.7318997!16s%2Fg%2F11q99xgdkm!19sChIJySB-UtLFaS4RXs0NjGo4DLE?authuser=0&hl=id&rclk=1;Warkop Aamiin Berkah;5,0;(16);Kedai Kopi;Jl. Babakan Raya No.163, RT.04/RW.07;
https://www.google.com/maps/place/Hutan+Hujan+%28Coffee+Shop%29/data=!4m7!3m6!1s0x2e69c586a441e28f:0xd5a84d1264f84516!8m2!3d-6.5718349!4d106.7441442!16s%2Fg%2F11h_4t0nyz!19sChIJj-JBpIbFaS4RFkX4ZBJNqNU?authuser=0&hl=id&rclk=1;Hutan Hujan (Coffee Shop);4,8;(729);Kafe;RT.03/RW.02;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Kedai+Kopi+Saring+%28kedai+saring%29/data=!4m7!3m6!1s0x2e69c48c06a83829:0x8f085a1c0f70297c!8m2!3d-6.5631038!4d106.763857!16s%2Fg%2F11bwl1tnbp!19sChIJKTioBozEaS4RfClwDxxaCI8?authuser=0&hl=id&rclk=1;Kedai Kopi Saring (kedai saring);4,4;(1.584);Kafe;Ruko simpang 4 No. 27 A Yasmin, Jl. KH. R. Abdullah Bin Nuh, RT.02/RW.01;⋅ Buka pukul 06.00
https://www.google.com/maps/place/WARKOP+BINTANG/data=!4m7!3m6!1s0x2e69c53cc241d7a3:0x5fb811bb2743713a!8m2!3d-6.5591029!4d106.7350368!16s%2Fg%2F11hn87m8cj!19sChIJo9dBwjzFaS4ROnFDJ7sRuF8?authuser=0&hl=id&rclk=1;WARKOP BINTANG;4,5;(12);Kedai Kopi;jl.Bateng No.114B;
https://www.google.com/maps/place/Takana+Kafe/data=!4m7!3m6!1s0x2e69c4b83f14cc4b:0xde80c308e986f19e!8m2!3d-6.5671404!4d106.7366208!16s%2Fg%2F11dym239qf!19sChIJS8wUP7jEaS4RnvGG6QjDgN4?authuser=0&hl=id&rclk=1;Takana Kafe;4,4;(72);Kafe;Jl. Raya Dramaga No.1;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Uncle+Jo+Coffee+Shop/data=!4m7!3m6!1s0x2e69c5b645cddd15:0xb95bfdfda7eb8dc!8m2!3d-6.5940392!4d106.7924582!16s%2Fg%2F11gfmz0vd9!19sChIJFd3NRbbFaS4R3Lh-2t-_lQs?authuser=0&hl=id&rclk=1;Uncle Jo Coffee Shop;4,6;(958);Kafe;Jalan Gedong Sawah 1 No. 30A, RT.02/RW.01;⋅ Buka pukul 08.00
https://www.google.com/maps/place/Mahataman+Coffee/data=!4m7!3m6!1s0x2e69c4ae7b198585:0x2bbc5b0dcc886d19!8m2!3d-6.5563685!4d106.7304073!16s%2Fg%2F11bz0wz4vx!19sChIJhYUZe67EaS4RGW2IzA1bvCs?authuser=0&hl=id&rclk=1;Mahataman Coffee;4,6;(202);Kedai Kopi;Jl. Ulin;⋅ Buka pukul 08.00
